Name,Address,Phone,Website,Email(s),Owner/Manager,Rating,Reviews,Google Maps URL
The Roosevelt Room,"307 W 5th St, Austin, TX 78701",(512) 494-4094,http://www.therooseveltroomatx.com/,rooseveltroomatx@gmail.com,,4.6,2239,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJIeohJQm1RIYRG-NyRBlsnuw
"The Dead Rabbit, Austin","204 E 6th St, Austin, TX 78701",(737) 530-8830,http://www.thedeadrabbittx.com/,hello.atx@thedeadrabbit.com,,4.5,546,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJW3sENn-1RIYRGjtbjA74zn0
Edge Rooftop,"110 E 2nd St, Austin, TX 78701",(512) 608-4503,https://www.edgerooftop.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,,,4.9,5135,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJIxradQi1RIYRjCgHBG2nRF8
Midnight Cowboy,"313 E 6th St, Austin, TX 78701",,https://midnightcowboymodeling.com/,info@midnightcowboyaustin.com,,4.4,865,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJT_Gwpqe1RIYRIZAT_hZguaQ
Upstairs at Caroline,"109 E 7th St, Austin, TX 78701",(512) 982-6766,https://www.carolinerestaurant.com/upstairs-at-caroline?utm_source=google&utm_medium=organic&utm_campaign=business_listing,,,4.9,6433,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJQyfp5wm1RIYRuYHlan7PCQs
Dive Bar Austin,"1703 Guadalupe St, Austin, TX 78701",(512) 686-8325,https://divebaraustin.com/,,,4.4,421,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJI8PZjXW1RIYRjmyX7kkdbas
Azul Rooftop,"310 E 5th St., Austin, TX 78701",(512) 792-5647,https://www.azulrooftopatx.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,,,4.6,1107,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJVf7pl6e1RIYREEeVcaNdILo
Nickel City,"1133 E 11th St, Austin, TX 78702",,http://www.nickelcitybar.com/,,,4.6,1267,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJETpRB7u1RIYRDwQmAJdd-Wc
Kitty Cohen's,"2211 Webberville Rd #3548, Austin, TX 78702",,http://www.kittycohens.com/,dearkitty@kittycohens.com,,4.5,966,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJm27hEsm1RIYRExVBdwnexSY
Whisler’s,"1816 E 6th St, Austin, TX 78702",(512) 480-0781,http://whislersatx.com/,info@whislersatx.com,,4.6,1791,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ1wVp97a1RIYR6eeMLojxHYo
Small Victory,"108 E 7th St, Austin, TX 78701",(512) 903-9450,http://smallvictory.bar/,info@smallvictory.bar,,4.7,481,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJKakp4Am1RIYRB-4OSSKKrPo
Friends Bar,"208 E 6th St, Austin, TX 78701",(512) 320-8193,http://www.friendsbar.com/,info@friendsbar.com,,4.6,1407,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJiwdYeae1RIYRQmltbCQ80Mc
Here Nor There,"612 Brazos St, Austin, TX 78701",(512) 949-7995,http://hntaustin.com/,,,4.7,723,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ-9CdjMG1RIYR-URHjwOeggk
Half Step,"75 1/2 Rainey St, Austin, TX 78701",(512) 672-8698,http://halfstepbar.com/,info@halfstepbar.com,,4.6,946,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJx7Hw9qq1RIYR-Wd-iTGDcU4
Workhorse Bar,"100 N Loop Blvd E Suite B, Austin, TX 78751",(512) 323-5700,http://www.workhorsebar.com/,workhorsebar@gmail.com,,4.6,931,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJg4G4emvKRIYRbQfi7duy1zI
Mean Eyed Cat,"1621 W 5th St, Austin, TX 78703",(512) 920-6645,https://themeaneyedcat.com/,,,4.6,979,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJXf5VdUC1RIYRFRyCTCRvTZw
Firehouse Lounge,"605 Brazos St, Austin, TX 78701",(512) 201-2522,https://www.firehousehostel.com/lounge,"partyfirehouse@gmail.com, firehousebarmanager@gmail.com, austinfirehouse@gmail.com, lennyfirehouse@gmail.com",,4.5,1496,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ7XFDZae1RIYROB6oLNdB2Bk
Deep Eddy Cabaret,"2315 Lake Austin Blvd, Austin, TX 78703",(512) 472-0961,http://deepeddycabaret.com/,info@deepeddycabaret.com,,4.5,493,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ8SImREa1RIYRZzDrm_8U4BQ
Wonder Bar,"11500 Rock Rose Ave suite d, Austin, TX 78758",(512) 659-5537,http://wonderbaratx.com/,kendall@77-degrees.com,,4.3,1091,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJl9essuLNRIYRBPEV9sPVDtU
Seven Grand,"405 E 7th St, Austin, TX 78701",,http://sevengrandaustin.com/,,,4.7,692,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJvYIs_6a1RIYRMcxe8rqXzNw
The Pub - Downtown,"214 W 4th St Suite A, Austin, TX 78701",(512) 878-9233,http://thepubatx.com/,%20roxy@methodthree.com%e2%80%8b,,4.2,246,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJKXF6xXO1RIYRm1Mk86PvJak
Kelly's Irish Pub,"519 W Oltorf St, Austin, TX 78704",(512) 740-4300,http://kellysirishpubatx.com/,kellysirishpubatx@gmail.com,,4.6,484,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ3_8H1eW1RIYRRKZreWawAjc
Crown & Anchor Pub,"2911 San Jacinto Blvd, Austin, TX 78705",(512) 322-9168,http://www.crownandanchorpub.com/,,,4.6,1545,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJYYwdDIS1RIYR-X_xPdANlfk
Draught House Pub & Brewery,"4112 Medical Pkwy, Austin, TX 78756",(512) 452-6258,http://www.draughthouse.com/,,,4.6,1799,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJqb-OEYjKRIYRdSfTUB2cwQI
The Hideout Pub,"12164 State Hwy 1 Loop, Austin, TX 78758",(512) 821-9093,http://thehideoutpub.com/,,,4.4,1284,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJHV-EeRfMRIYRAuCfqGPsSnw
Mort Subite European Bar,"308 Congress Ave., Austin, TX 78701",,https://belgianbaraustin.com/,,,4.7,1075,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJi0ZEZwi1RIYRSpGdWA3gZiI
The Pub - Triangle,"815 W 47th St STE 103, Austin, TX 78751",(512) 878-9233,https://thepubatx.com/,%20roxy@methodthree.com%e2%80%8b,,4.9,52,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJpf6GDynLRIYRilzdHQmUJYg
Foxy's Proper Pub,"201 Brazos St Bldg B, Austin, TX 78701",(512) 501-6713,https://www.foxysproperpub.com/,events@brazosmgtgroup.com,,4.5,325,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJh9llkWy1RIYRWGVFHRDXv98
Bull's Irish Pub,"607 San Jacinto Blvd, Austin, TX 78701",(512) 291-2748,http://bullsirishpub.com/,,,4.8,125,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ93UN-Za1RIYRn6Y7Ix0cbbQ
Jack & Ginger's,"11500B Rock Rose Ave, Austin, TX 78758",(512) 350-3738,http://jackandgingers.pub/,info@jackandgingers.pub,,4.1,2136,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJLc3ZWHLMRIYRy_PUu0lLWNY
The Tavern,"922 W 12th St, Austin, TX 78703",(512) 320-8377,http://www.tavernaustin.com/,,,4.3,1384,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ2zs563K1RIYRjjycoAPyT1E
Rusty Cannon Pub,"730 W Stassney Ln #120, Austin, TX 78745",(512) 494-5271,,,,4.3,764,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJvxjQnau0RIYR1VaBXGLqsmM
Murray's Tavern,"2316 Webberville Rd, Austin, TX 78702",,https://murraysaustin.com/,,Travis Tober,4.6,476,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJJbL3Qji1RIYRmEzR1Md8VLY
Walnut Creek Pub,"11806 N Lamar Blvd, Austin, TX 78753",(512) 284-9833,http://walnutcreekpub.com/,walnutcreekpub@gmail.com,,4.6,145,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ61HnOu7JRIYR3OAan3kDIyA
B.D. Riley's Irish Pub at Mueller,"1905 Aldrich St #130, Austin, TX 78723",(512) 580-3782,https://bdrileys.com/,,is walking around making sure everyone is getting taken care of,4.4,2039,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJrS3m3_i1RIYR1W5mi2PlZYI
Blind Pig Pub,"317 E 6th St, Austin, TX 78701",(512) 369-3358,,,,4.3,1339,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ36RepKe1RIYRaRHAMH0sZIo
Nosh and Bevvy,"8440 Burnet Rd #100, Austin, TX 78757",(512) 454-8636,http://facebook.com/Nosh-and-Bevvy-146131925407703,,,4.6,749,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJcwnyGb3LRIYR4ByYcQOYF6A
The Tigress Pub,"100 W N Loop Blvd unit g, Austin, TX 78751",(512) 600-3232,,,,4.7,452,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ7wNfcGvKRIYRSfo4U3iwc6Y
The Library Bar,"407 E 6th St, Austin, TX 78701",(512) 649-1232,http://thelibraryaustin.com/,,,4.1,596,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ8xkWrae1RIYRdPgdF12rsqk
The Jackalope,"404 E 6th St, Austin, TX 78701",,http://www.jackalopebar.com/,,,4.3,2067,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJf9rTVKa1RIYRGWjMsGuTEZw
San Jac Saloon,"300 E 6th St, Austin, TX 78701",(512) 580-9136,http://www.sanjacsaloon.com/,"info@sanjacsaloon.com, howdy@sanjacsaloon.com, events@sanjacsaloon.com, musicians@sanjacsaloon.com",,4.6,1106,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJUa75Cqe1RIYR7k44LQvushI
Marlow,"700 E 6th St, Austin, TX 78701",,https://marlow.bar/,,,4.8,142,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJD1x5H3C1RIYRRtu34CzMXUw
Maggie Mae's,"323 E 6th St, Austin, TX 78701",(512) 478-8541,http://www.maggiemaesaustin.com/,maggiemaeshiring@hotmail.com,,4.2,885,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ9RVwpae1RIYR8NgyVAonPCQ
The Rustic Tap,"613 W 6th St, Austin, TX 78701",,https://rustictapaustin.com/,info@rustictapaustin.com,,4.4,893,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJFQYtgw61RIYRyCHWD7xpm4A
Gnar Bar,"219 E 6th St, Austin, TX 78701",(512) 649-9693,http://www.gnarbaratx.com/,,,4.4,198,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJeycfXda1RIYRmiRkyZ_wiVs
Coyote Ugly Saloon,"501 E 6th St, Austin, TX 78701",(512) 236-8459,http://www.coyoteuglysaloon.com/,"shop@coyoteuglysaloon.com, info@coyoteuglysaloon.com, justin@coyoteuglyfranchise.com, lee@coyoteuglysaloon.com",,4,1359,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJRw_gRaa1RIYRZI9rnFfZXx0
Key Bar,"617 W 6th St, Austin, TX 78701",(512) 877-6600,http://www.keybaraustin.com/,"info@yoursite.com, events@keybaraustin.com, info@yourwebsite.com",,4.2,384,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJZ4ToKQy1RIYRfYEr57bNgOM
Space Fox Bar,"701 W 6th St, Austin, TX 78701",(512) 520-5066,https://www.wtficehouse.com/,,,4.2,427,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAw7OKgy1RIYRUCMSXkqrI_I
Two Bucks,"503 E 6th St, Austin, TX 78701",(512) 825-6868,http://www.instagram.com/twobucksaustin,,,4.4,248,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJhdbSRaa1RIYR024ddPGUQl4
Pour Choices,"401 E 6th St, Austin, TX 78701",,http://www.pourchoicesaustin.com/,brandon@skylinepartybusco.com,,4.1,371,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAQD8rae1RIYRQv0qGd71x74
Eden Cocktail Room,"Entrance through the purple doors in the alley between E. 6th &, 214 E 6th Street, E 7th St, Austin, TX 78701",(512) 853-0591,http://www.edencocktailroom.com/,edencocktailroom@gmail.com,,4.6,252,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ77eUOrK1RIYR8yEVbMkAo2w
Secret Society,"101 W 6th St, Austin, TX 78701",(512) 551-9888,https://www.thescarbrough.com/ss,hello@thescarbrough.com,,5,2,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJgXF5DrS1RIYRHvpGzryUBKo
Shakespeare's,"314 E 6th St, Austin, TX 78701",(512) 472-1666,,,,4.1,1064,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJDc2vp6e1RIYRD0Z4L8b_Uj8
Little Woodrow's West 6th,"520 W 6th St, Austin, TX 78701",(512) 477-2337,https://littlewoodrows.com/locations/west-6th/,,,4.3,1025,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJHa8koQ61RIYRDD-niQj3Y3w
Star Bar,"600 W 6th St, Austin, TX 78701",(512) 477-8550,https://starbartexas.com/,,,4.1,530,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJQX0zIAy1RIYRETIq4N928nI
The Dizzy Rooster,"306 E 6th St, Austin, TX 78701",(512) 547-4161,http://thedizzyrooster.com/,,,4.2,465,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ4_6NCae1RIYRy0E1rOvE0g0
Burnside's Tavern,"413 E 6th St, Austin, TX 78701",(512) 547-4161,https://www.burnsidestavern.com/,,,4.2,194,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJX1Kq7HbPRIYRoGk3uKzCTog
The Lodge,"411 E 6th St, Austin, TX 78701",(512) 547-4161,https://m.facebook.com/TheLodgeon6th,,,3.7,122,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJI5wsrae1RIYRKA9HQY3v7Fw
Darwin's Piano Bar,"223 E 6th St, Austin, TX 78701",(512) 474-7399,http://www.darwinspubaustin.com/,,,4.5,794,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ2eEknKe1RIYRK0ODp-DCCNg
Woody's Bar,"715 W 6th St, Austin, TX 78701",(512) 531-9062,https://www.woodys.bar/,woodysw6gm@littlewoodrows.com,,3.9,18,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJhdOc9f21RIYRI8h-E3mePek
Taverna,"258 W 2nd St, Austin, TX 78701",(512) 477-1001,https://www.tavernabylombardi.com/,,,4.2,1650,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJMazVpAi1RIYRjhmcLjSvho8
The Ranch,"710 W 6th St, Austin, TX 78701",,http://www.theranch-austin.com/,,,3.6,364,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJPV9pKwy1RIYRc8PNHl0HcYo
Lucille Patio Lounge,"77 Rainey St, Austin, TX 78701",(512) 596-1515,https://lucilleaustin.com/,,,4.4,918,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJUUPE1au1RIYRNr9jXMHCPIo
The Rainey House,"76 Rainey St, Austin, TX 78701",(512) 418-6128,http://rainey-house.com/,theraineyhouse76@gmail.com,,4.6,16,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJx105dd61RIYRAw2hFfe-ji0
Clive,"609 Davis St, Austin, TX 78701",,https://dunlapatx.com/clive-bar/,"lustredenvermgmt@dunlapatx.com, clivemgmt@dunlapatx.com, bridget@dunlapatx.com, lustreraineymgmt@dunlapatx.com, lpemgmt@dunlapatx.com, lustresouthmgmt@dunlapatx.com",,4.3,638,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJjazwc6m1RIYRBgKaR8VD_-0
Augustine Cocktail Bar,"86 Rainey St, Austin, TX 78701",(512) 910-2100,http://augustineaustin.com/,info@augustineaustin.com,,4.2,186,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJIy_vMn21RIYRxkIBTFL1Fxw
The Stay Put,"73 Rainey St, Austin, TX 78701",,http://stayputatx.com/,info@stayputatx.com,,4.6,155,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ0R3w3qq1RIYRJM0-nmntaIU
Bungalow,"83 Rainey St, Austin, TX 78701",(512) 489-4440,https://www.bungalowaustin.com/,info@bungalowaustin.com,,4,428,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJNd2REqm1RIYRa8mNeXVAICQ
Victory Lap Rainey,"85 Rainey St, Austin, TX 78701",(737) 600-3733,https://victorylapbar.com/,,,4.8,22,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJhdPZdRS1RIYRSR4pKcIYoFU
Parlor Room,"88 Rainey St, Austin, TX 78701",(512) 559-8800,http://parlorroomatx.com/,,,4.2,333,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJkYCEdqm1RIYROrwFIIeGXuE
Lustre Pearl Rainey,"94 Rainey St, Austin, TX 78701",,https://dunlapatx.com/lustre-pearl-rainey/,"lustredenvermgmt@dunlapatx.com, bridget@dunlapatx.com, clivemgmt@dunlapatx.com, lustreraineymgmt@dunlapatx.com, lpemgmt@dunlapatx.com, lustresouthmgmt@dunlapatx.com",,4.2,484,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJUz_DDam1RIYRm2VVEesZZp4
Banger's Sausage House & Beer Garden,"79 Rainey St, Austin, TX 78701",(512) 386-1656,http://www.bangersaustin.com/,"events@bangersaustin.com, info@bangersaustin.com",,4.5,7161,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ20zQ16u1RIYRHXxs8v4BacY
Little Brother,"89 Rainey St, Austin, TX 78701",(512) 305-3133,https://www.littlebrotherbar.com/,sup@littlerbrotherbar.com,,4.5,150,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJFWNES-m1RIYRtblqr_5ajRY
Cantina 512,"70 Rainey St Suite 100, Austin, TX 78701",(512) 829-7070,http://cantina512.com/,,,4.3,515,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJH7nj6IK1RIYRYipBpS0NQqg
Emmer & Rye,"SkyHouse, 51 Rainey St UNIT 110, Austin, TX 78701",(512) 366-5530,http://www.emmerandrye.com/,,,4.4,1769,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJPWOnS6q1RIYRDOnUe3r5FPs
Electric Shuffle Austin,"91 Red River St STE 102, Austin, TX 78701",(512) 894-8779,https://electricshuffle.com/us/austin,,,4.7,375,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJzbbxmGO1RIYRuZ6Zrc8aQuY
Bar Fino,"88 1/2 Rainey St, Austin, TX 78701",,https://www.barfinoatx.com/,,,5,10,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJi4-TXF-1RIYRYVER5rn7W-U
JABS,"75 Rainey St, Austin, TX 78701",(512) 887-0076,,,,4.8,132,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJQzNKxy-1RIYRJnAVJvCZOh0
Brass Poppy,"605 Davis St, Austin, TX 78701",(512) 542-5300,https://www.hotelvanzandt.com/dine/brass-poppy/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,,,4.7,27,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJi34nGgC1RIYRFM8dY7_x6N0
Seven Spirits,"1411 E 7th St B, Austin, TX 78702",,http://www.sevenspiritsaustin.com/,hello@sevenspiritsaustin.com,,4.7,105,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ_9hfBlq1RIYRxA2M9ARwrY8
High Noon,"2000 E Cesar Chavez St, Austin, TX 78702",,http://www.highnoonaustin.com/,"highnoonbands@gmail.com, events.highnoonmgmt@gmail.com, highnoonmgmt@gmail.com",,4.6,216,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ_T1PWOm1RIYRP4j7NbpRle8
Lustre Pearl East,"114 Linden St, Austin, TX 78702",(512) 524-1143,https://dunlapatx.com/lustre-pearl-east/,"lustredenvermgmt@dunlapatx.com, bridget@dunlapatx.com, clivemgmt@dunlapatx.com, lustreraineymgmt@dunlapatx.com, lpemgmt@dunlapatx.com, lustresouthmgmt@dunlapatx.com",,4.5,1221,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJcyktFKm1RIYRhoAuiJG50Zk
The Liberty,"1618 E 6th St, Austin, TX 78702",(512) 514-0502,,,,4.5,769,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ01xUKre1RIYRM_3DzIyLPT0
La Holly,"2500 E 6th St, Austin, TX 78702",,https://www.cantinaholly.com/,,,4.6,357,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJkZGXCsy1RIYRsVKLkJnXAx4
Bar Mischief,"1221 E 6th St, Austin, TX 78702",,https://www.inncahoots.com/public-bars/bar-mischief,"stay@inncahoots.com, mischief@inncahoots.com",,4.8,94,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAxuz1Ri1RIYR-L-cIHV45Ec
The Lost Well,"1141 1/2 Airport Blvd, Austin, TX 78702",(512) 524-0590,http://thelostwell.com/,,,4.8,515,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJAaip0861RIYRhVZ5kAQ-t60
Violet Crown Social Club,"1111 E 6th St, Austin, TX 78702",(512) 614-4461,http://violetcrownsocialclub.com/,,,4.4,488,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJiSURHbC1RIYROqYkjckCVAs
Mother's Ruin,"1401 E 6th St Building A, Suite 204, Austin, TX 78702",,https://mothersruinaustin.com/,info@mothersruinaustin.com,,4.7,143,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ1975DHG1RIYRIxaYy7UTEVw
The Wheel,"1902 E Martin Luther King Jr Blvd B, Austin, TX 78702",(512) 531-9696,http://thewheelaustin.com/,,,4.6,475,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ41uDJpW1RIYRat2eWrKra70
Drinks Lounge,"2001 E Cesar Chavez St, Austin, TX 78702",,http://drinkslounge.com/,,,4.5,569,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ84hf-rS1RIYRyN7KuJPZfT4
Yellow Jacket Social Club,"1704 E 5th St., Austin, TX 78702",(512) 480-9572,http://www.yellowjacketsocialclub.com/,theyellowjacketsocialclub@gmail.com,,4.5,949,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJgS3Mxba1RIYRn89uoQtahTY
The Volstead Lounge,"1500 E 6th St, Austin, TX 78702",,http://volsteadlounge.com/,,,4.5,617,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ85Q77rC1RIYRr5_R_urUGbQ
Industry,"1211 E 5th St. Ste 150, Austin, TX 78702",(512) 564-8686,http://eastside.industrytx.com/,"work@industrytx.com, eastside@industrytx.com, info@industrytx.com",,4.5,1211,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJm1MeBQW1RIYR_x8s-YWWvzw
Uptown,"1200 E 6th St, Austin, TX 78702",(512) 551-2013,https://www.uptown-austin.com/,,,4.5,544,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJYU6LYda1RIYRmqEpTOaw5XQ
The White Horse,"500 Comal St, Austin, TX 78702",(512) 553-6756,http://thewhitehorseaustin.com/,"whitehorsespecialevents@gmail.com, thewhitehorseatx@gmail.com, whitehorsebooking@gmail.com",,4.4,2241,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ279pHrG1RIYRicks_tZPpjs
Low Down Lounge,"1412 E 6th St #3304, Austin, TX 78702",,http://lowdownlounge.com/,lowdownloungeatx@gmail.com,,4.4,159,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJY071h1q1RIYRVUwynCGTJFw
The Garrison,"420 E San Antonio Ave, El Paso, TX 79901",(915) 283-4429,http://thegarrisonep.com/,"booking@patiotime.com, booking@garrison.com, info@mysite.com, info@thegarrisonep.com",,4.5,233,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJi3u6WtRZ54YRLqk72YD3Tbw
Cuatro Ojos Bar,"1825 Montana Ave, El Paso, TX 79902",(915) 358-3355,,,,4.8,68,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJq9XsXWpd54YR_SZ5Paj4oW4
Hope and Anchor,"4012 N Mesa St # B, El Paso, TX 79902",(915) 533-8010,,,,4.5,719,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ83YT7z5Y54YR3Fyum_Ox3u0
GRINGO THEORY PATIO BAR,"11410 Montana Ave, El Paso, TX 79936",(915) 303-5521,,,,4.5,1276,https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJIQ9JaahF54YR_S3fGhaIhGo
